UserID,Gender,AgeGroup,FamilySubscription,MonthsSubscribed,StreamingQuality,CustomerSupportRating,BillingCycle,MonthlyPlanPrice,CancelledSubscription,AvgWatchTimePerWeek,PreferredGenre,AppRating,Preferred Device,Primary Viewing Time Slot,Content Skipped Percentage,Average Session Duration,Genres Watched,Unique Titles Watched/Month,App Opens per Week,Referral Source
3999-WRNGR,Female,Young/Middle,Yes,60,HD,1,Monthly,49.75,No,5,Sci-Fi,3.3,Tablet,Evening,10.42325937257711,84.507093017374,"Sci-Fi, Documentary, Comedy",6,3,Ad Campaign
3466-RITXD,Male,Young/Middle,No,26,4K,1,Monthly,92.4,No,22,Comedy,2.3,Tablet,Afternoon,20.454295776205715,33.60199309328047,"Drama, Sci-Fi",15,4,Ad Campaign
2680-XKKNJ,Female,Young/Middle,No,8,HD,4,Yearly,58.2,No,8,Action,2.7,Mobile,Afternoon,15.883946077831872,42.23889184526918,Sci-Fi,8,3,Social Media
3058-HJCUY,Male,Young/Middle,Yes,41,4K,4,Yearly,102.6,Yes,29,Romance,3.4,Smart TV,Afternoon,21.44987714571266,47.508091477136645,"Comedy, Drama",5,2,Organic
2974-GGUXS,Female,Senior,Yes,36,4K,2,Monthly,91.95,No,25,Drama,4.6,Smart TV,Afternoon,32.786381006840536,79.70353168534294,"Romance, Drama",7,3,Social Media
7994-XIRTR,Male,Senior,No,54,HD,4,Yearly,65.25,No,9,Romance,2.8,Mobile,Morning,27.499044053956112,65.57935665854932,"Documentary, Comedy, Drama",7,7,Friend Referral
3259-FDWOY,Male,Young/Middle,Yes,71,4K,1,Biennial,106.0,Yes,16,Comedy,5.0,Smart TV,Morning,31.81974889533885,142.15831192173633,Drama,7,7,Social Media
2101-RANCD,Female,Young/Middle,No,55,4K,3,Monthly,73.1,No,14,Action,3.4,Mobile,Late Night,27.840075483098527,101.9952338986424,"Sci-Fi, Romance, Comedy",5,5,Ad Campaign
7921-BEPCI,Female,Young/Middle,No,72,HD,3,Biennial,59.75,No,18,Romance,1.6,Mobile,Afternoon,5.036963638370423,50.79442506183183,"Action, Romance",7,7,Ad Campaign
0807-ZABDG,Female,Young/Middle,No,3,HD,4,Monthly,55.1,Yes,22,Drama,1.8,Mobile,Evening,16.581481679323325,78.1179594535639,Action,5,6,Ad Campaign
8510-TMWYB,Female,Young/Middle,Yes,54,HD,1,Biennial,59.8,No,10,Romance,3.9,Smart TV,Afternoon,17.50754062746112,89.35024112383468,"Romance, Sci-Fi, Action",5,6,Social Media
3258-ZKPAI,Male,Young/Middle,Yes,72,4K,4,Biennial,116.6,No,25,Action,1.2,Laptop/Desktop,Morning,33.53567536513357,61.714820071796886,"Drama, Documentary, Action",5,7,Organic
1428-IEDPR,Male,Young/Middle,No,52,4K,5,Biennial,109.3,No,4,Romance,2.9,Smart TV,Evening,23.304872367211647,137.18769838031085,Comedy,9,4,Ad Campaign
5298-GSTLM,Female,Senior,No,60,4K,2,Yearly,101.4,No,15,Drama,1.6,Mobile,Evening,30.094052695145585,76.79555037936686,"Romance, Action, Horror",9,3,Organic
4450-YOOHP,Female,Young/Middle,No,39,HD,2,Monthly,50.65,No,10,Action,2.7,Laptop/Desktop,Late Night,9.295044066666772,22.18296335476341,"Documentary, Drama, Sci-Fi",3,11,Social Media
6728-CZFEI,Female,Young/Middle,No,15,HD,3,Yearly,56.15,No,27,Comedy,4.0,Mobile,Evening,30.668689439895566,77.58060653328988,"Romance, Drama, Horror",9,3,Ad Campaign
5748-RNCJT,Male,Young/Middle,No,69,4K,5,Biennial,106.5,Yes,23,Comedy,2.8,Mobile,Evening,21.54334958916621,73.663885724325,"Horror, Romance",13,7,Organic
3653-NCRDJ,Male,Young/Middle,Yes,43,SD,0,Yearly,19.2,No,22,Sci-Fi,1.7,Mobile,Afternoon,31.85234208796406,62.04652647389068,"Action, Sci-Fi",10,7,Ad Campaign
6121-TNHBO,Female,Senior,No,63,HD,4,Yearly,83.0,No,18,Romance,2.0,Mobile,Afternoon,0.9225532926925162,34.145870691642024,Horror,7,5,Organic
5119-NZPTV,Male,Senior,Yes,2,4K,3,Monthly,70.1,No,6,Drama,2.5,Mobile,Afternoon,14.470427753346586,37.64046269673681,Horror,8,4,Friend Referral
6519-ZHPXP,Female,Young/Middle,Yes,72,4K,4,Biennial,108.3,No,18,Romance,1.3,Smart TV,Afternoon,23.53159715738363,74.91620538943337,Documentary,9,4,Organic
7739-LAXOG,Female,Young/Middle,Yes,32,4K,2,Monthly,91.05,Yes,22,Action,3.3,Mobile,Afternoon,7.755732352426641,82.70487635866809,Comedy,9,3,Organic
3472-QPRCH,Male,Young/Middle,Yes,40,SD,0,Biennial,25.25,No,8,Sci-Fi,3.4,Mobile,Evening,0.0,86.42245040020474,Comedy,7,5,Friend Referral
8224-UAXBZ,Female,Young/Middle,Yes,58,HD,1,Yearly,45.35,No,29,Drama,1.2,Laptop/Desktop,Morning,16.655934458442054,60.42053535287271,"Sci-Fi, Comedy",10,5,Organic
9610-WCESF,Male,Young/Middle,No,67,HD,4,Biennial,43.9,No,6,Romance,2.6,Mobile,Evening,17.44149428746099,73.90967521499105,"Documentary, Drama",8,4,Ad Campaign
9776-CLUJA,Female,Senior,Yes,51,4K,1,Monthly,77.5,Yes,18,Drama,2.7,Laptop/Desktop,Evening,0.0,54.81495919594773,Action,14,5,Organic
2486-WYVVE,Male,Young/Middle,Yes,31,HD,5,Yearly,79.3,No,25,Action,2.3,Mobile,Late Night,23.584203586384,79.52738555902413,"Comedy, Horror, Documentary",10,2,Organic
3865-ZYKAD,Male,Senior,Yes,69,4K,1,Monthly,84.9,No,25,Sci-Fi,3.2,Laptop/Desktop,Morning,33.037130873748424,48.407199796377206,"Comedy, Romance, Drama",7,4,Organic
1422-DGUBX,Male,Young/Middle,Yes,32,4K,4,Yearly,79.25,No,23,Drama,2.4,Smart TV,Evening,20.44919945418459,58.09005317965397,"Drama, Horror, Romance",2,3,Ad Campaign
2999-AANRQ,Female,Young/Middle,No,21,HD,4,Biennial,71.05,No,15,Action,2.7,Smart TV,Morning,4.546508547343244,70.90423785227978,"Comedy, Documentary",7,5,Ad Campaign
8668-KNZTI,Male,Young/Middle,No,52,HD,3,Yearly,53.75,No,7,Comedy,4.2,Smart TV,Morning,22.123377461580247,67.2046067465842,"Comedy, Horror, Drama",10,7,Social Media
0480-KYJVA,Female,Young/Middle,Yes,72,SD,0,Biennial,24.25,No,17,Drama,1.6,Smart TV,Morning,8.45367713738148,47.24711183041492,"Romance, Horror, Comedy",5,3,Social Media
6034-ZRYCV,Female,Young/Middle,Yes,72,HD,3,Biennial,54.2,Yes,28,Sci-Fi,3.5,Laptop/Desktop,Evening,14.395339596852736,40.756471416994785,"Documentary, Drama, Horror",9,3,Organic
9746-YKGXB,Male,Young/Middle,Yes,52,HD,1,Yearly,44.25,No,10,Drama,3.0,Mobile,Afternoon,16.854229788159895,68.48045348688608,"Documentary, Comedy, Horror",5,2,Organic
3926-YZVVX,Female,Young/Middle,No,41,HD,5,Yearly,50.05,No,9,Drama,2.2,Mobile,Evening,11.82855781881923,10.0,"Horror, Drama, Documentary",10,3,Social Media
6000-UKLWI,Male,Young/Middle,No,41,SD,0,Biennial,20.15,No,16,Action,3.9,Tablet,Late Night,38.90391724317551,11.005279055184268,Drama,3,3,Social Media
2079-FBMZK,Female,Young/Middle,No,6,4K,3,Monthly,69.25,Yes,9,Romance,3.2,Smart TV,Evening,14.154097469167981,88.80159958491413,Horror,7,3,Social Media
6332-FBZRI,Male,Young/Middle,Yes,67,HD,5,Yearly,69.35,No,24,Romance,2.9,Mobile,Evening,16.398892350790092,54.14247551961711,"Drama, Romance, Comedy",4,4,Social Media
2096-XOTMO,Female,Young/Middle,Yes,16,SD,0,Monthly,19.35,No,9,Drama,3.7,Mobile,Afternoon,35.31869740180906,61.66728876135534,"Horror, Documentary",9,10,Organic
3266-FTKHB,Male,Young/Middle,No,17,SD,0,Biennial,19.15,No,25,Sci-Fi,4.2,Mobile,Evening,28.649916758075307,118.3607961488715,"Horror, Documentary",6,4,Organic
8221-EQDGL,Male,Young/Middle,Yes,35,HD,2,Monthly,61.0,No,28,Sci-Fi,4.9,Tablet,Morning,1.3960003756728625,94.01255355874684,"Documentary, Drama, Romance",9,10,Ad Campaign
2346-LOCWC,Female,Young/Middle,Yes,58,SD,0,Biennial,20.5,No,20,Action,3.5,Mobile,Evening,38.058003188775636,45.78137602597572,Romance,4,2,Social Media
6608-QQLVK,Male,Young/Middle,No,1,HD,1,Monthly,50.5,Yes,12,Drama,4.5,Mobile,Evening,40.34028120598728,67.76128516396413,Romance,7,1,Ad Campaign
0298-XACET,Male,Young/Middle,Yes,52,HD,4,Biennial,50.2,No,20,Drama,1.0,Smart TV,Late Night,15.790089565234627,111.32983131399476,Sci-Fi,10,3,Ad Campaign
7560-QJAVJ,Female,Young/Middle,No,70,HD,5,Biennial,79.6,No,16,Romance,3.1,Smart TV,Evening,7.359402871953936,10.0,"Sci-Fi, Horror, Drama",4,4,Organic
2995-YWTCD,Female,Young/Middle,Yes,19,SD,0,Biennial,24.9,No,12,Action,1.9,Mobile,Afternoon,28.06605250417998,97.28629910232354,"Action, Horror, Sci-Fi",6,2,Friend Referral
3551-HUAZH,Male,Senior,No,1,4K,3,Monthly,74.4,Yes,9,Comedy,1.4,Mobile,Late Night,38.14033671986326,63.21155258091899,"Sci-Fi, Drama, Documentary",8,3,Ad Campaign
9137-UIYPG,Female,Young/Middle,Yes,35,4K,5,Monthly,106.9,No,28,Sci-Fi,3.1,Mobile,Late Night,6.1729881988940765,67.12402561626092,Romance,4,12,Social Media
2809-ZMYOQ,Female,Young/Middle,No,32,4K,2,Monthly,101.35,No,9,Sci-Fi,4.0,Smart TV,Morning,20.907146383259636,45.9748357736335,"Romance, Drama",6,7,Organic
5084-OOVCJ,Female,Young/Middle,Yes,17,HD,5,Monthly,55.35,No,9,Drama,2.6,Smart TV,Afternoon,33.16290138126282,77.89706210372317,"Horror, Drama",5,2,Ad Campaign
0254-WWRKD,Female,Young/Middle,Yes,67,HD,1,Yearly,50.55,No,7,Action,3.7,Smart TV,Afternoon,27.894472148679636,34.15868719864264,"Documentary, Romance",6,6,Organic
7727-SHVZV,Female,Young/Middle,No,9,SD,0,Monthly,19.5,No,3,Comedy,3.0,Mobile,Afternoon,38.37151600315917,88.63953953567544,"Horror, Action",3,6,Organic
6302-JGYRJ,Male,Young/Middle,No,31,HD,4,Yearly,79.45,Yes,16,Sci-Fi,2.7,Smart TV,Afternoon,15.286904343147377,118.61118118156367,Horror,5,9,Organic
5339-PXDVH,Male,Young/Middle,No,4,4K,1,Monthly,90.65,No,20,Action,2.2,Smart TV,Late Night,23.15004112919242,73.53282476909138,"Romance, Documentary",4,4,Ad Campaign
2205-LPVGL,Male,Senior,Yes,58,4K,4,Yearly,89.85,No,15,Comedy,2.5,Mobile,Late Night,21.72692429438637,113.71342677072423,"Comedy, Action, Sci-Fi",10,4,Ad Campaign
8782-NUUOL,Male,Young/Middle,No,60,HD,5,Yearly,79.0,No,27,Drama,2.4,Smart TV,Evening,14.096893415170545,18.417527309993417,"Romance, Drama",4,6,Ad Campaign
3685-YLCMQ,Male,Young/Middle,No,58,4K,4,Yearly,104.65,Yes,10,Romance,3.6,Mobile,Afternoon,23.03930104354648,68.32862026695908,Sci-Fi,4,4,Social Media
7601-WFVZV,Male,Young/Middle,No,1,SD,0,Monthly,19.55,No,10,Sci-Fi,1.5,Mobile,Evening,19.732113864468598,63.60146694277993,"Action, Romance, Horror",9,3,Social Media
4609-KNNWG,Female,Young/Middle,Yes,27,SD,0,Biennial,19.9,No,12,Sci-Fi,1.4,Mobile,Evening,13.775395677733913,78.29355918250911,"Action, Drama",2,4,Organic
4868-AADLV,Male,Senior,Yes,66,4K,4,Yearly,116.25,No,19,Comedy,3.6,Tablet,Morning,22.081820568327124,92.08131902144675,Romance,11,4,Social Media
9529-OFXHY,Male,Young/Middle,No,15,4K,3,Monthly,87.75,No,8,Romance,3.2,Smart TV,Evening,28.003606927948475,88.27607889702692,Documentary,11,4,Social Media
8634-MPHTR,Male,Senior,Yes,47,4K,1,Monthly,100.05,Yes,17,Action,2.7,Laptop/Desktop,Evening,23.765388289321898,93.84702713734035,"Sci-Fi, Horror",2,6,Friend Referral
2669-QVCRG,Female,Young/Middle,No,41,4K,3,Monthly,81.3,No,17,Drama,1.6,Smart TV,Late Night,41.17897966692425,100.12794106817117,Sci-Fi,11,7,Ad Campaign
2478-EEWWM,Male,Young/Middle,Yes,59,HD,2,Monthly,44.3,No,27,Action,2.6,Mobile,Afternoon,18.734916392253506,64.26437792324606,"Action, Drama",4,4,Social Media
9174-IHETN,Female,Young/Middle,No,50,4K,2,Biennial,70.35,No,18,Comedy,4.2,Mobile,Evening,7.516513921282799,61.305594911956966,"Romance, Documentary",5,3,Organic
2233-TXSIU,Male,Young/Middle,Yes,17,HD,3,Yearly,44.45,No,10,Sci-Fi,4.6,Mobile,Late Night,12.2578479913763,37.1220532737227,"Documentary, Drama",5,10,Ad Campaign
9644-UMGQA,Male,Young/Middle,Yes,6,HD,1,Monthly,49.15,No,21,Sci-Fi,3.8,Mobile,Evening,18.49613592316874,87.2862882356283,"Horror, Documentary, Action",11,4,Social Media
3256-EZDBI,Male,Senior,Yes,51,HD,3,Monthly,29.45,No,22,Action,1.2,Tablet,Evening,40.247804841862816,65.56229579923746,"Horror, Comedy, Documentary",7,6,Organic
8761-NSOBC,Male,Young/Middle,No,44,4K,4,Monthly,100.55,Yes,17,Drama,3.7,Smart TV,Evening,32.869562329000985,54.953257783832164,"Documentary, Sci-Fi, Action",8,8,Ad Campaign
0419-YAAPX,Male,Young/Middle,Yes,49,4K,1,Monthly,85.3,No,5,Comedy,2.0,Mobile,Morning,2.787794077615871,31.865798514245853,Comedy,6,5,Social Media
8413-VONUO,Male,Young/Middle,No,2,4K,3,Monthly,95.65,Yes,8,Drama,2.3,Smart TV,Afternoon,26.991557371607303,46.3637756004375,"Action, Sci-Fi",5,5,Organic
0872-CASZJ,Male,Young/Middle,Yes,59,HD,4,Yearly,69.1,No,27,Comedy,1.8,Laptop/Desktop,Late Night,29.107302240701493,93.92088079278875,"Action, Documentary, Comedy",8,9,Organic
4726-DLWQN,Male,Senior,No,50,HD,1,Monthly,70.35,No,10,Drama,4.1,Mobile,Evening,13.57317500872788,69.95312457266252,Sci-Fi,2,4,Organic
8164-OCKUJ,Female,Young/Middle,Yes,59,SD,0,Biennial,20.6,No,18,Action,3.6,Mobile,Afternoon,18.919115794906844,78.38980308638271,"Sci-Fi, Comedy",9,4,Social Media
3094-JOJAI,Male,Young/Middle,No,18,4K,1,Monthly,74.15,No,17,Romance,3.4,Smart TV,Evening,33.51618749143319,103.7701193506053,"Sci-Fi, Horror, Romance",4,5,Ad Campaign
9494-MRNYX,Male,Young/Middle,No,10,4K,3,Monthly,75.05,No,15,Comedy,3.7,Smart TV,Late Night,36.8161441148372,55.9386799980699,"Documentary, Comedy, Action",5,2,Ad Campaign
2599-CZABP,Male,Young/Middle,Yes,14,HD,1,Yearly,44.6,No,28,Action,1.9,Smart TV,Evening,9.279961947105663,99.24103713225084,Horror,5,5,Social Media
7945-PRBVF,Male,Young/Middle,No,35,SD,0,Biennial,21.45,No,22,Sci-Fi,2.8,Mobile,Evening,6.331951525800907,105.96661599331897,Documentary,8,6,Friend Referral
4544-RXFMG,Male,Young/Middle,Yes,8,HD,3,Yearly,43.45,No,17,Sci-Fi,3.5,Mobile,Evening,30.76093714187623,30.96946178046685,"Drama, Horror",7,8,Organic
0859-YGKFW,Male,Young/Middle,Yes,18,SD,0,Yearly,20.05,No,20,Drama,3.5,Smart TV,Afternoon,21.690774047254585,85.33607112904785,"Comedy, Action",4,4,Organic
1150-FTQGN,Female,Young/Middle,Yes,60,4K,2,Yearly,94.15,No,15,Sci-Fi,4.2,Mobile,Evening,21.49027504729764,77.45379218358867,"Action, Documentary",7,6,Ad Campaign
9223-UCPVT,Female,Young/Middle,No,1,4K,3,Monthly,94.4,Yes,26,Romance,2.1,Mobile,Late Night,26.372859753068113,73.56516623838564,"Romance, Comedy",7,2,Friend Referral
7196-LIWRH,Female,Young/Middle,No,6,SD,0,Biennial,19.55,No,10,Comedy,4.1,Mobile,Evening,19.740454957868348,68.92067445593649,"Horror, Romance",5,7,Ad Campaign
5448-VWNAM,Female,Young/Middle,No,19,HD,5,Monthly,75.9,No,16,Drama,2.8,Smart TV,Evening,29.897572541998453,61.961667514052394,"Romance, Comedy, Sci-Fi",10,4,Social Media
1177-XZBJL,Male,Young/Middle,Yes,53,HD,5,Yearly,64.15,No,30,Comedy,3.7,Mobile,Afternoon,19.384740818003564,83.17418111477893,"Sci-Fi, Documentary, Drama",3,7,Organic
3518-FSTWG,Male,Senior,Yes,72,4K,3,Biennial,109.55,No,13,Comedy,2.8,Smart TV,Evening,13.032472445490352,82.12760762150012,"Documentary, Drama",6,3,Ad Campaign
9330-VOFSZ,Female,Young/Middle,Yes,60,4K,4,Biennial,110.8,No,8,Action,4.8,Mobile,Evening,22.795433553615002,73.42039640229217,"Romance, Comedy, Documentary",8,4,Social Media
4351-QLCSU,Female,Young/Middle,No,1,HD,3,Monthly,55.0,Yes,26,Sci-Fi,1.7,Mobile,Morning,19.765797196359422,53.051420529654415,Action,4,4,Friend Referral
0939-EREMR,Female,Young/Middle,No,13,HD,4,Monthly,53.45,No,27,Comedy,3.7,Smart TV,Morning,22.704924361127425,49.3716175019095,Documentary,7,5,Social Media
9389-ACWBI,Female,Young/Middle,Yes,5,4K,1,Monthly,69.95,No,3,Romance,3.3,Mobile,Morning,14.009120188641159,30.03832307884337,"Sci-Fi, Comedy",13,2,Social Media
5419-JPRRN,Male,Young/Middle,No,1,4K,1,Monthly,101.45,Yes,27,Romance,1.7,Mobile,Evening,7.923111439388254,95.24380716277994,"Romance, Comedy",3,3,Organic
3644-QXEHN,Male,Young/Middle,Yes,13,4K,3,Monthly,97.0,No,4,Sci-Fi,1.3,Mobile,Evening,15.144248184014721,113.34393365900576,"Drama, Comedy, Romance",9,7,Organic
2911-IJORQ,Male,Young/Middle,No,37,HD,4,Yearly,90.6,No,15,Sci-Fi,4.2,Mobile,Afternoon,3.0757409925188455,69.943976465552,"Romance, Drama",1,2,Social Media
5921-NGYRH,Male,Young/Middle,Yes,64,4K,3,Monthly,73.55,No,3,Drama,1.6,Smart TV,Afternoon,35.280931388420385,105.83402686819461,Action,12,4,Social Media
2100-BDNSN,Female,Young/Middle,Yes,5,HD,5,Monthly,67.95,Yes,26,Drama,1.7,Mobile,Late Night,13.721616438530704,65.92095983961774,"Drama, Sci-Fi",5,3,Organic
5998-DZLYR,Female,Young/Middle,Yes,61,4K,5,Biennial,94.35,No,26,Drama,4.9,Smart TV,Afternoon,12.030406466930637,46.0435674604501,Action,3,6,Social Media
0488-GSLFR,Female,Young/Middle,No,1,4K,3,Monthly,69.5,Yes,29,Sci-Fi,3.9,Tablet,Evening,11.98007333346027,61.34008549530098,Drama,11,6,Friend Referral
9318-NKNFC,Male,Young/Middle,No,1,SD,0,Monthly,18.85,Yes,6,Comedy,2.0,Mobile,Evening,13.400230097554712,29.495380120969678,Sci-Fi,8,7,Organic
3985-HOYPM,Male,Young/Middle,No,26,SD,0,Yearly,19.4,No,26,Action,3.4,Laptop/Desktop,Afternoon,17.933960255561384,66.3967629059073,Comedy,12,3,Social Media
9728-FTTVZ,Female,Young/Middle,No,1,4K,3,Monthly,69.2,Yes,25,Drama,3.1,Smart TV,Morning,2.5379025443385252,83.91206287393369,Comedy,5,2,Ad Campaign
9548-LERKT,Male,Young/Middle,Yes,24,SD,0,Biennial,19.75,No,4,Action,4.4,Mobile,Afternoon,33.566619696116504,53.5862705127029,"Sci-Fi, Action",7,3,Organic
6576-FBXOJ,Male,Young/Middle,Yes,17,HD,5,Yearly,54.6,No,23,Romance,3.9,Mobile,Morning,28.194953203572098,49.83586646894666,"Documentary, Horror",3,7,Organic
4310-KEDTB,Female,Young/Middle,No,26,HD,1,Monthly,29.8,No,28,Sci-Fi,4.3,Smart TV,Afternoon,46.484262546915524,27.61840971846572,Drama,10,6,Organic
7254-IQWOZ,Male,Young/Middle,No,1,4K,2,Monthly,69.65,Yes,22,Romance,1.8,Smart TV,Evening,13.575982585142686,66.158617937777,Documentary,4,4,Friend Referral
2474-BRUCM,Male,Senior,Yes,40,4K,3,Monthly,101.85,Yes,18,Drama,3.6,Mobile,Evening,37.87551900837255,88.85486608073353,Sci-Fi,4,3,Social Media
4062-HBMOS,Male,Young/Middle,No,52,4K,3,Monthly,103.05,No,5,Comedy,1.2,Mobile,Afternoon,20.91577823990441,16.40843476824743,Action,12,6,Organic
0742-NXBGR,Female,Young/Middle,No,1,4K,2,Monthly,82.3,Yes,19,Drama,1.3,Laptop/Desktop,Afternoon,14.43964002238225,100.13837139608214,"Action, Comedy",8,6,Ad Campaign
2676-ISHSF,Male,Young/Middle,No,1,SD,0,Monthly,20.3,No,7,Action,3.9,Laptop/Desktop,Late Night,7.146547952259006,77.37013096068748,"Romance, Horror",7,4,Ad Campaign
9236-NDUCW,Female,Young/Middle,No,21,HD,5,Biennial,35.1,No,28,Drama,1.1,Mobile,Late Night,12.425520823235502,33.902553622380424,"Documentary, Romance",2,4,Organic
4753-PADAS,Female,Young/Middle,Yes,67,4K,3,Yearly,105.7,No,10,Comedy,3.3,Smart TV,Evening,20.559865165692226,74.97864319012865,"Action, Documentary",10,5,Organic
6103-QCKFX,Female,Young/Middle,Yes,44,HD,4,Monthly,56.25,No,14,Comedy,4.4,Smart TV,Morning,19.74009793980496,43.73426614776846,"Action, Horror, Comedy",8,5,Ad Campaign
7781-EWARA,Male,Young/Middle,Yes,70,HD,5,Yearly,60.35,No,27,Sci-Fi,2.5,Laptop/Desktop,Afternoon,31.880153933053187,46.81463072352682,"Horror, Action, Romance",5,6,Social Media
6110-OHIHY,Male,Young/Middle,No,3,4K,3,Monthly,79.25,Yes,25,Sci-Fi,1.2,Mobile,Late Night,15.17556098717343,42.03608210777902,"Drama, Sci-Fi, Horror",7,1,Friend Referral
7018-FPXHH,Male,Young/Middle,Yes,56,HD,1,Biennial,59.8,No,14,Comedy,3.9,Mobile,Evening,28.5253710604088,81.16757702981542,Sci-Fi,3,2,Organic
5889-LFOLL,Female,Young/Middle,No,13,4K,1,Monthly,84.6,Yes,29,Comedy,4.7,Smart TV,Evening,10.817795576817153,114.22360196449068,"Comedy, Sci-Fi",11,3,Ad Campaign
5708-EVONK,Female,Young/Middle,Yes,58,4K,1,Monthly,93.4,Yes,3,Action,3.9,Mobile,Evening,20.18806176992034,63.94330365333345,"Romance, Drama, Action",9,10,Organic
8708-XPXHZ,Female,Young/Middle,Yes,42,4K,2,Monthly,94.2,Yes,3,Drama,3.3,Mobile,Evening,10.30942800366686,74.92209211731762,"Horror, Comedy, Sci-Fi",5,8,Ad Campaign
0616-ATFGB,Male,Senior,Yes,1,HD,3,Monthly,25.05,Yes,17,Sci-Fi,1.9,Mobile,Late Night,24.844607906589797,71.25373340268106,Action,8,2,Organic
0572-ZJKLT,Female,Young/Middle,Yes,46,4K,5,Biennial,99.65,No,19,Action,1.1,Smart TV,Late Night,19.44882546057064,17.762156249210143,"Documentary, Drama, Action",11,5,Organic
5135-RDDQL,Female,Young/Middle,Yes,63,HD,2,Biennial,50.65,No,4,Drama,3.8,Mobile,Afternoon,41.66482534323319,67.3364986442811,"Documentary, Romance, Action",4,6,Friend Referral
1353-LJWEM,Male,Young/Middle,No,11,HD,5,Monthly,60.9,No,19,Sci-Fi,1.9,Mobile,Afternoon,10.120182375098501,23.693839973207275,"Horror, Comedy",11,5,Social Media
1794-SWWKL,Male,Young/Middle,Yes,15,HD,4,Monthly,59.65,No,22,Action,4.4,Mobile,Late Night,21.223884950847612,48.46988746072216,"Action, Horror, Documentary",2,6,Organic
6166-YIPFO,Male,Young/Middle,Yes,72,HD,4,Biennial,64.7,No,28,Romance,2.9,Smart TV,Evening,12.865962916257127,77.38764858278655,Romance,8,4,Friend Referral
7016-BPGEU,Female,Young/Middle,No,29,HD,1,Monthly,25.1,Yes,11,Romance,3.1,Mobile,Afternoon,12.694420967946254,72.20995802339374,Sci-Fi,5,5,Organic
6876-ADESB,Male,Young/Middle,No,1,HD,3,Monthly,48.95,Yes,14,Sci-Fi,4.0,Mobile,Morning,19.153576891571245,50.08185035661823,"Action, Romance, Drama",1,13,Social Media
9332-GYWLO,Female,Young/Middle,Yes,6,HD,1,Monthly,54.85,No,6,Action,4.1,Smart TV,Evening,6.374623578395234,74.65462958679541,"Drama, Romance",8,6,Social Media
1963-SVUCV,Male,Young/Middle,No,1,HD,2,Monthly,45.3,Yes,15,Drama,3.6,Mobile,Morning,34.40645882501284,31.487622591399052,"Romance, Action",7,5,Organic
4184-VODJZ,Male,Young/Middle,Yes,63,4K,2,Yearly,91.35,No,6,Drama,4.8,Mobile,Evening,34.03548856096068,52.34282750723683,Sci-Fi,11,6,Organic
0220-EBGCE,Male,Young/Middle,No,2,4K,1,Monthly,85.85,Yes,9,Action,4.9,Smart TV,Evening,13.844357059699721,72.26997025693053,"Romance, Drama, Action",5,6,Social Media
1092-WPIVQ,Female,Young/Middle,Yes,18,SD,0,Biennial,25.1,No,16,Romance,4.8,Mobile,Evening,18.743221459280203,32.417532467254574,"Action, Sci-Fi",4,5,Ad Campaign
7233-IOQNP,Female,Young/Middle,Yes,43,HD,4,Monthly,34.0,No,29,Action,4.3,Mobile,Late Night,11.82423407797008,74.22007914339048,"Romance, Horror, Drama",12,10,Social Media
2834-JKOOW,Female,Young/Middle,No,15,HD,4,Yearly,45.9,No,11,Romance,3.8,Mobile,Evening,13.51716671595072,76.70422585155687,"Action, Comedy",8,4,Ad Campaign
2754-VDLTR,Male,Young/Middle,No,10,4K,2,Monthly,95.2,Yes,25,Romance,3.7,Mobile,Evening,28.196136649840966,88.41457683943914,"Romance, Sci-Fi",10,3,Organic
2400-FEQME,Male,Young/Middle,Yes,55,SD,0,Biennial,20.5,No,3,Drama,1.4,Tablet,Evening,26.728073903430513,73.17474398546523,Documentary,6,2,Friend Referral
3190-XFANI,Male,Young/Middle,No,49,4K,4,Yearly,100.6,Yes,3,Sci-Fi,2.1,Laptop/Desktop,Evening,21.525098851763786,34.05174609190583,"Drama, Romance, Action",10,3,Social Media
7551-DACSP,Male,Young/Middle,Yes,6,HD,1,Monthly,55.3,Yes,22,Comedy,1.0,Smart TV,Morning,25.94173578494794,76.17737191580348,Horror,5,3,Friend Referral
4957-SREEC,Male,Young/Middle,Yes,70,SD,0,Biennial,20.35,No,6,Action,1.5,Smart TV,Evening,17.113435725287054,45.40171530317014,Documentary,4,7,Ad Campaign
7235-NXZCP,Male,Senior,No,2,4K,3,Monthly,74.85,Yes,3,Romance,2.8,Tablet,Evening,15.594348934426186,57.301673360924426,Comedy,4,7,Social Media
0230-UBYPQ,Male,Senior,Yes,63,HD,4,Yearly,36.1,No,24,Action,1.6,Smart TV,Afternoon,24.143184898067673,66.75088776178653,Documentary,5,4,Social Media
4923-ADWXJ,Female,Young/Middle,No,25,HD,4,Monthly,65.8,No,12,Sci-Fi,4.6,Mobile,Afternoon,17.605609243570722,107.93738198296515,"Romance, Comedy",12,3,Ad Campaign
1763-KUAAW,Female,Senior,No,18,SD,0,Yearly,20.35,No,4,Sci-Fi,4.2,Smart TV,Afternoon,29.310099693374355,51.464212736873456,"Sci-Fi, Horror",6,2,Organic
1104-TNLZA,Male,Senior,Yes,28,4K,4,Monthly,105.8,No,29,Comedy,1.3,Mobile,Evening,4.907443279308534,74.41200061974736,"Horror, Drama",7,3,Organic
